date,avg_temperature_c,avg_humidity_pct,rainfall_mm,max_wind_speed_kmh,city
2018-08-19,21.3,90,21.5,20.6,New York
2018-08-19,21.0,68,0.0,16.3,Paris
2018-08-19,23.0,69,0.0,22.3,Tokyo
2018-08-20,11.9,76,0.7,12.4,Cape Town
2018-08-20,23.3,83,0.0,15.0,Casablanca
2018-08-20,29.2,87,2.9,13.8,Delhi
2018-08-20,16.4,46,0.0,20.1,Johannesburg
2018-08-20,24.7,89,11.3,25.1,Lagos
2018-08-20,20.3,79,1.4,16.3,London
2018-08-20,17.0,75,2.7,23.7,Mexico City
2018-08-20,25.5,90,19.7,22.6,Mumbai
2018-08-20,15.9,73,0.2,12.9,Nairobi
2018-08-20,20.9,84,1.6,18.2,New York
2018-08-20,21.6,70,0.3,15.5,Paris
2018-08-20,24.5,83,0.0,17.7,Tokyo
2018-08-21,11.5,71,0.0,12.0,Cape Town
2018-08-21,22.9,80,0.0,16.5,Casablanca
2018-08-21,29.6,84,3.3,9.9,Delhi
2018-08-21,18.5,33,0.0,25.0,Johannesburg
2018-08-21,24.5,90,13.6,29.2,Lagos
2018-08-21,20.4,76,0.1,12.4,London
2018-08-21,16.3,82,20.4,16.2,Mexico City
2018-08-21,25.0,92,28.6,23.2,Mumbai
2018-08-21,16.4,71,0.0,10.8,Nairobi
2018-08-21,21.4,83,0.1,21.7,New York
2018-08-21,21.4,74,0.6,11.0,Paris
2018-08-21,27.6,83,0.0,30.3,Tokyo
2018-08-22,12.3,75,1.6,22.1,Cape Town
2018-08-22,22.8,82,0.0,12.4,Casablanca
2018-08-22,29.2,85,9.6,10.7,Delhi
2018-08-22,16.4,37,0.0,29.2,Johannesburg
2018-08-22,24.8,87,10.6,22.2,Lagos
2018-08-22,19.4,79,0.0,15.3,London
2018-08-22,16.2,80,11.6,9.8,Mexico City
2018-08-22,25.3,92,17.3,22.7,Mumbai
2018-08-22,17.5,72,0.5,9.5,Nairobi
2018-08-22,24.0,83,14.5,19.2,New York
2018-08-22,22.3,70,0.0,13.9,Paris
2018-08-22,27.7,86,0.2,33.7,Tokyo
2018-08-23,12.1,83,0.7,11.6,Cape Town
2018-08-23,23.5,83,0.0,13.9,Casablanca
2018-08-23,28.1,88,15.0,13.0,Delhi
2018-08-23,14.7,37,0.0,19.2,Johannesburg
2018-08-23,25.0,87,4.3,19.3,Lagos
2018-08-23,18.2,76,1.0,22.7,London
2018-08-23,16.1,82,23.3,15.1,Mexico City
2018-08-23,26.1,87,5.3,24.6,Mumbai
2018-08-23,16.9,78,1.2,12.7,Nairobi
2018-08-23,21.9,64,1.0,18.6,New York
2018-08-23,21.2,71,0.2,21.8,Paris
2018-08-23,27.9,83,18.1,47.9,Tokyo
2018-08-24,12.5,82,0.0,7.7,Cape Town
2018-08-24,23.4,81,0.0,13.9,Casablanca
2018-08-24,28.8,81,6.2,15.8,Delhi
2018-08-24,14.6,56,0.0,24.5,Johannesburg
2018-08-24,24.9,87,2.4,22.6,Lagos
2018-08-24,14.2,67,3.9,27.8,London
2018-08-24,16.1,82,14.2,15.0,Mexico City
2018-08-24,26.0,87,6.3,23.7,Mumbai
2018-08-24,16.8,77,1.2,10.7,Nairobi
2018-08-24,21.2,71,0.0,18.0,New York
2018-08-24,17.3,61,1.1,18.7,Paris
2018-08-24,27.5,83,0.6,53.5,Tokyo
2018-08-25,12.2,82,12.5,44.0,Cape Town
2018-08-25,23.5,83,0.0,13.8,Casablanca
2018-08-25,28.4,80,2.6,20.5,Delhi
2018-08-25,15.3,62,0.0,31.3,Johannesburg
2018-08-25,24.8,87,7.8,22.1,Lagos
2018-08-25,13.3,69,1.1,19.1,London
2018-08-25,17.1,75,8.6,10.9,Mexico City
2018-08-25,25.8,89,11.5,27.2,Mumbai
2018-08-25,17.1,73,1.1,12.5,Nairobi
2018-08-25,21.5,75,0.0,15.3,New York
2018-08-25,15.7,56,0.5,20.5,Paris
2018-08-25,29.0,83,0.0,26.9,Tokyo
2018-08-26,10.1,61,4.4,31.9,Cape Town
2018-08-26,24.2,74,0.0,18.4,Casablanca
2018-08-26,28.6,81,0.9,14.9,Delhi
2018-08-26,16.5,40,0.0,33.6,Johannesburg
2018-08-26,25.2,86,2.2,16.8,Lagos
2018-08-26,14.3,86,12.9,32.0,London
2018-08-26,17.2,72,5.0,15.1,Mexico City
2018-08-26,25.7,89,11.9,27.9,Mumbai
2018-08-26,17.9,78,2.1,12.0,Nairobi
2018-08-26,22.3,78,0.2,17.7,New York
2018-08-26,17.5,52,0.7,21.9,Paris
2018-08-26,28.9,81,0.0,19.1,Tokyo
2018-08-27,12.7,71,3.1,27.1,Cape Town
2018-08-27,24.7,78,0.0,20.1,Casablanca
2018-08-27,27.6,88,6.5,10.0,Delhi
2018-08-27,8.7,30,0.0,27.1,Johannesburg
2018-08-27,25.2,87,2.6,16.6,Lagos
2018-08-27,16.7,73,0.0,23.4,London
2018-08-27,16.4,78,9.5,12.4,Mexico City
2018-08-27,25.2,91,5.6,17.4,Mumbai
2018-08-27,17.1,85,13.3,11.4,Nairobi
2018-08-27,25.3,80,0.0,16.5,New York
2018-08-27,19.0,67,1.2,18.9,Paris
2018-08-27,27.5,80,6.9,19.1,Tokyo
2018-08-28,12.3,92,2.1,15.4,Cape Town
2018-08-28,23.4,82,0.0,15.0,Casablanca
2018-08-28,27.6,89,13.5,13.7,Delhi
2018-08-28,10.6,27,0.0,18.4,Johannesburg
2018-08-28,25.5,88,1.1,19.2,Lagos
2018-08-28,16.3,76,0.0,10.6,London
2018-08-28,16.0,79,15.6,14.6,Mexico City
2018-08-28,25.2,91,5.0,15.0,Mumbai
2018-08-28,17.0,86,7.7,11.8,Nairobi
2018-08-28,28.2,76,0.0,16.8,New York
2018-08-28,19.0,63,0.0,8.3,Paris
2018-08-28,26.3,85,5.3,15.6,Tokyo
2018-08-29,13.8,84,0.0,27.4,Cape Town
2018-08-29,22.6,73,0.0,14.5,Casablanca
2018-08-29,28.0,89,7.2,9.7,Delhi
2018-08-29,12.2,47,0.0,14.9,Johannesburg
2018-08-29,25.5,86,6.8,15.8,Lagos
2018-08-29,15.4,79,1.2,16.4,London
2018-08-29,15.9,82,13.3,10.6,Mexico City
2018-08-29,25.8,89,5.5,20.4,Mumbai
2018-08-29,16.4,77,0.9,12.1,Nairobi
2018-08-29,28.9,73,0.0,20.9,New York
2018-08-29,17.6,81,17.9,25.0,Paris
2018-08-29,26.3,85,1.6,15.1,Tokyo
2018-08-30,14.8,86,0.0,23.3,Cape Town
2018-08-30,21.7,74,0.0,13.8,Casablanca
2018-08-30,29.1,85,0.9,11.1,Delhi
2018-08-30,13.6,42,0.0,13.0,Johannesburg
2018-08-30,25.4,87,6.1,20.9,Lagos
2018-08-30,15.0,69,0.0,13.8,London
2018-08-30,16.7,80,7.0,11.5,Mexico City
2018-08-30,25.8,88,3.4,18.4,Mumbai
2018-08-30,16.8,66,0.0,11.3,Nairobi
2018-08-30,28.0,70,0.2,16.3,New York
2018-08-30,17.1,72,0.0,11.9,Paris
2018-08-30,27.8,81,0.0,27.6,Tokyo
2018-08-31,13.7,94,3.1,14.4,Cape Town
2018-08-31,22.8,81,0.0,12.8,Casablanca
2018-08-31,29.5,80,1.2,12.0,Delhi
2018-08-31,15.6,29,0.0,17.0,Johannesburg
2018-08-31,25.5,85,1.8,23.9,Lagos
2018-08-31,15.1,77,0.7,13.0,London
2018-08-31,16.3,82,28.0,12.1,Mexico City
2018-08-31,26.0,87,5.5,20.0,Mumbai
2018-08-31,16.3,74,0.6,10.9,Nairobi
2018-08-31,23.6,79,2.2,24.6,New York
2018-08-31,17.2,63,0.3,10.7,Paris
2018-08-31,28.1,80,0.1,24.2,Tokyo
2018-09-01,13.3,85,0.0,10.6,Cape Town
2018-09-01,23.7,84,0.0,12.0,Casablanca
2018-09-01,28.1,87,8.2,10.8,Delhi
2018-09-01,17.4,25,0.0,17.2,Johannesburg
2018-09-01,25.3,86,2.5,17.8,Lagos
2018-09-01,16.3,71,0.0,14.4,London
2018-09-01,16.6,78,7.6,11.6,Mexico City
2018-09-01,25.6,89,6.4,20.6,Mumbai
2018-09-01,16.4,77,1.1,10.5,Nairobi
2018-09-01,21.6,81,2.2,19.8,New York
2018-09-01,16.9,54,0.0,11.8,Paris
2018-09-01,25.1,84,21.4,20.5,Tokyo
2018-09-02,13.0,89,1.3,17.4,Cape Town
2018-09-02,23.5,84,0.0,17.4,Casablanca
2018-09-02,26.5,90,25.8,9.3,Delhi
2018-09-02,17.3,24,0.0,27.2,Johannesburg
2018-09-02,25.2,88,3.1,13.5,Lagos
2018-09-02,16.1,67,0.0,12.4,London
2018-09-02,17.0,80,11.8,14.8,Mexico City
2018-09-02,26.1,85,7.7,25.3,Mumbai
2018-09-02,17.0,78,2.1,10.9,Nairobi
2018-09-02,22.2,83,0.0,19.2,New York
2018-09-02,17.4,53,0.0,12.5,Paris
2018-09-02,22.6,92,13.8,12.6,Tokyo
2018-09-03,12.9,89,1.2,21.1,Cape Town
2018-09-03,22.3,75,0.0,17.9,Casablanca
2018-09-03,26.6,90,8.5,6.6,Delhi
2018-09-03,11.1,30,0.0,23.2,Johannesburg
2018-09-03,25.3,88,6.3,16.3,Lagos
2018-09-03,16.1,75,0.0,8.3,London
2018-09-03,17.0,78,7.1,14.7,Mexico City
2018-09-03,26.2,85,3.8,21.7,Mumbai
2018-09-03,17.6,76,1.0,10.0,Nairobi
2018-09-03,25.6,87,0.2,16.6,New York
2018-09-03,18.5,66,0.0,19.3,Paris
2018-09-03,24.8,89,6.8,19.2,Tokyo
2018-09-04,13.1,88,11.9,33.2,Cape Town
2018-09-04,22.1,73,0.0,16.2,Casablanca
2018-09-04,26.7,91,8.7,11.5,Delhi
2018-09-04,17.6,17,0.0,19.7,Johannesburg
2018-09-04,25.2,88,5.0,16.7,Lagos
2018-09-04,15.9,75,0.0,18.0,London
2018-09-04,17.5,74,4.5,10.5,Mexico City
2018-09-04,25.9,85,4.9,22.5,Mumbai
2018-09-04,16.7,80,5.1,11.2,Nairobi
2018-09-04,27.4,78,0.0,10.2,New York
2018-09-04,18.6,80,0.8,14.9,Paris
2018-09-04,26.6,85,11.1,65.4,Tokyo
2018-09-05,11.6,71,5.7,24.2,Cape Town
2018-09-05,21.9,74,0.0,15.2,Casablanca
2018-09-05,27.9,84,0.9,15.6,Delhi
2018-09-05,19.0,24,0.0,24.6,Johannesburg
2018-09-05,25.4,89,3.4,15.8,Lagos
2018-09-05,16.5,76,0.0,16.6,London
2018-09-05,17.2,77,9.6,14.6,Mexico City
2018-09-05,26.1,82,2.6,20.5,Mumbai
2018-09-05,16.9,76,2.7,12.2,Nairobi
2018-09-05,26.8,83,0.0,18.9,New York
2018-09-05,20.0,81,0.5,13.0,Paris
2018-09-05,26.4,78,0.0,45.5,Tokyo
2018-09-06,10.5,75,0.5,16.4,Cape Town
2018-09-06,22.0,75,0.0,14.3,Casablanca
2018-09-06,28.0,85,7.9,14.4,Delhi
2018-09-06,20.4,28,0.4,30.3,Johannesburg
2018-09-06,24.5,91,35.1,17.1,Lagos
2018-09-06,15.5,72,0.3,19.8,London
2018-09-06,16.6,77,21.2,12.8,Mexico City
2018-09-06,26.1,83,1.7,18.0,Mumbai
2018-09-06,16.8,74,1.9,14.1,Nairobi
2018-09-06,26.9,83,2.6,19.3,New York
2018-09-06,18.1,75,0.9,18.9,Paris
2018-09-06,26.3,73,0.0,29.7,Tokyo
2018-09-07,11.2,77,0.2,19.5,Cape Town
2018-09-07,21.8,73,0.1,17.2,Casablanca
2018-09-07,27.9,87,8.6,13.6,Delhi
2018-09-07,16.4,46,0.8,29.6,Johannesburg
2018-09-07,24.3,91,17.3,17.0,Lagos
2018-09-07,13.3,65,0.0,23.2,London
2018-09-07,16.4,80,5.0,9.9,Mexico City
2018-09-07,25.9,84,2.4,17.4,Mumbai
2018-09-07,16.9,69,0.4,15.0,Nairobi
2018-09-07,23.9,88,4.8,16.2,New York
2018-09-07,16.1,65,0.0,21.1,Paris
2018-09-07,26.9,80,0.0,41.3,Tokyo
2018-09-08,11.7,67,0.3,16.2,Cape Town
2018-09-08,21.8,67,0.0,16.8,Casablanca
2018-09-08,27.1,86,8.0,23.5,Delhi
2018-09-08,10.8,43,1.6,28.6,Johannesburg
2018-09-08,24.6,91,20.2,18.1,Lagos
2018-09-08,14.0,75,1.2,21.4,London
2018-09-08,16.8,80,4.6,15.4,Mexico City
2018-09-08,25.6,85,2.9,17.7,Mumbai
2018-09-08,17.4,64,0.0,12.2,Nairobi
2018-09-08,19.9,85,7.1,19.3,New York
2018-09-08,16.4,59,0.0,8.5,Paris
2018-09-08,27.0,82,0.0,40.1,Tokyo
2018-09-09,12.1,69,0.0,15.0,Cape Town
2018-09-09,21.5,72,0.0,17.3,Casablanca
2018-09-09,27.0,82,0.2,22.3,Delhi
2018-09-09,6.5,45,0.0,26.7,Johannesburg
2018-09-09,24.8,90,2.9,16.3,Lagos
2018-09-09,17.5,73,0.5,25.7,London
2018-09-09,16.6,78,10.4,14.0,Mexico City
2018-09-09,25.8,82,2.9,18.4,Mumbai
2018-09-09,18.1,64,0.1,13.3,Nairobi
2018-09-09,15.4,87,16.2,19.3,New York
2018-09-09,20.1,54,0.0,11.9,Paris
2018-09-09,26.7,82,0.1,36.7,Tokyo
2018-09-10,13.9,74,0.0,20.6,Cape Town
2018-09-10,22.1,80,0.0,14.1,Casablanca
2018-09-10,27.6,82,2.4,10.4,Delhi
2018-09-10,9.5,28,0.0,12.9,Johannesburg
2018-09-10,24.7,90,20.4,14.4,Lagos
2018-09-10,16.4,72,0.0,21.7,London
2018-09-10,17.1,75,8.7,16.0,Mexico City
2018-09-10,25.9,84,1.2,15.2,Mumbai
2018-09-10,18.7,68,0.7,10.7,Nairobi
2018-09-10,15.7,93,30.3,25.9,New York
2018-09-10,18.7,67,0.0,13.6,Paris
2018-09-10,23.8,87,55.6,26.6,Tokyo
2018-09-11,14.0,79,0.0,16.3,Cape Town
2018-09-11,23.5,79,0.0,11.1,Casablanca
2018-09-11,27.8,83,3.0,14.3,Delhi
2018-09-11,13.8,21,0.0,15.8,Johannesburg
2018-09-11,24.6,90,13.9,12.3,Lagos
2018-09-11,18.9,81,1.5,34.4,London
2018-09-11,16.6,80,0.6,9.8,Mexico City
2018-09-11,25.9,85,1.1,17.3,Mumbai
2018-09-11,18.7,66,0.5,13.0,Nairobi
2018-09-11,20.2,91,2.8,24.5,New York
2018-09-11,20.8,59,0.0,15.8,Paris
2018-09-11,20.4,76,0.0,26.3,Tokyo
2018-09-12,14.1,83,5.0,29.4,Cape Town
2018-09-12,24.5,76,1.1,12.6,Casablanca
2018-09-12,28.7,73,0.4,18.5,Delhi
2018-09-12,17.2,17,0.0,19.6,Johannesburg
2018-09-12,25.6,86,3.4,17.1,Lagos
2018-09-12,14.1,79,3.3,15.5,London
2018-09-12,17.0,80,3.4,10.0,Mexico City
2018-09-12,25.8,85,1.4,16.1,Mumbai
2018-09-12,17.9,64,0.0,17.3,Nairobi
2018-09-12,22.8,94,18.3,12.6,New York
2018-09-12,20.0,68,0.0,16.4,Paris
2018-09-12,19.6,75,0.1,20.6,Tokyo
2018-09-13,14.4,80,1.9,24.8,Cape Town
2018-09-13,21.5,90,6.2,20.2,Casablanca
2018-09-13,28.3,71,0.0,19.4,Delhi
2018-09-13,16.3,12,0.0,19.4,Johannesburg
2018-09-13,25.8,87,4.8,14.7,Lagos
2018-09-13,13.2,70,0.0,15.2,London
2018-09-13,16.9,83,31.4,13.7,Mexico City
2018-09-13,25.8,85,2.2,13.5,Mumbai
2018-09-13,17.9,62,0.1,12.1,Nairobi
2018-09-13,22.5,92,43.5,17.2,New York
2018-09-13,16.8,77,1.7,15.6,Paris
2018-09-13,22.8,82,2.1,14.3,Tokyo
2018-09-14,13.9,91,3.5,18.2,Cape Town
2018-09-14,22.0,85,0.0,15.3,Casablanca
2018-09-14,27.7,71,0.0,14.4,Delhi
2018-09-14,16.5,11,0.0,15.7,Johannesburg
2018-09-14,25.8,86,1.1,17.4,Lagos
2018-09-14,13.6,74,0.0,22.8,London
2018-09-14,16.3,82,11.6,15.0,Mexico City
2018-09-14,26.0,88,3.4,14.5,Mumbai
2018-09-14,18.6,67,1.2,11.8,Nairobi
2018-09-14,21.8,85,1.1,15.0,New York
2018-09-14,16.3,62,0.0,18.4,Paris
2018-09-14,21.7,87,9.7,13.6,Tokyo
2018-09-15,14.1,83,0.0,20.3,Cape Town
2018-09-15,21.7,89,0.1,14.5,Casablanca
2018-09-15,27.7,69,0.0,12.4,Delhi
2018-09-15,19.0,9,0.0,24.5,Johannesburg
2018-09-15,25.5,88,10.4,17.4,Lagos
2018-09-15,15.0,76,0.0,13.8,London
2018-09-15,16.5,82,6.8,13.7,Mexico City
2018-09-15,26.2,88,3.4,13.0,Mumbai
2018-09-15,18.6,61,0.0,15.6,Nairobi
2018-09-15,21.4,87,0.2,10.0,New York
2018-09-15,15.5,67,0.0,9.1,Paris
2018-09-15,21.3,89,8.2,15.7,Tokyo
2018-09-16,13.7,87,2.4,21.0,Cape Town
2018-09-16,22.9,88,0.3,13.9,Casablanca
2018-09-16,28.2,68,0.0,16.5,Delhi
2018-09-16,20.7,11,0.0,26.4,Johannesburg
2018-09-16,25.8,88,2.9,14.2,Lagos
2018-09-16,17.1,75,0.0,25.3,London
2018-09-16,16.5,79,6.5,12.4,Mexico City
2018-09-16,26.5,86,1.8,17.6,Mumbai
2018-09-16,18.3,53,0.0,13.3,Nairobi
2018-09-16,21.6,89,0.0,14.7,New York
2018-09-16,17.7,57,0.0,10.0,Paris
2018-09-16,24.1,87,0.1,13.7,Tokyo
2018-09-17,14.2,84,7.2,33.6,Cape Town
2018-09-17,23.2,88,0.0,16.5,Casablanca
2018-09-17,27.6,73,0.0,14.3,Delhi
2018-09-17,21.0,22,0.0,27.6,Johannesburg
2018-09-17,26.1,85,1.4,17.4,Lagos
2018-09-17,19.2,68,0.0,21.4,London
2018-09-17,16.7,80,10.0,18.7,Mexico City
2018-09-17,26.3,85,0.9,17.6,Mumbai
2018-09-17,18.5,57,0.0,12.6,Nairobi
2018-09-17,21.8,90,2.8,19.4,New York
2018-09-17,20.4,47,0.0,14.2,Paris
2018-09-17,24.3,82,13.2,15.7,Tokyo
2018-09-18,13.5,78,7.7,23.3,Cape Town
2018-09-18,23.2,86,0.0,13.5,Casablanca
2018-09-18,27.5,69,0.0,16.3,Delhi
2018-09-18,22.2,15,0.0,28.6,Johannesburg
2018-09-18,25.8,88,6.0,11.9,Lagos
2018-09-18,18.9,72,0.0,38.1,London
2018-09-18,16.3,83,13.8,15.8,Mexico City
2018-09-18,26.3,84,4.1,15.7,Mumbai
2018-09-18,18.4,64,0.2,13.0,Nairobi
2018-09-18,23.0,93,29.2,21.6,New York
2018-09-18,21.4,62,0.3,20.2,Paris
2018-09-18,22.1,79,10.1,22.0,Tokyo
2018-09-19,11.0,68,9.2,24.2,Cape Town
2018-09-19,23.2,85,0.0,15.3,Casablanca
2018-09-19,28.1,68,0.0,15.1,Delhi
2018-09-19,21.9,16,0.0,30.7,Johannesburg
2018-09-19,25.8,87,5.1,13.6,Lagos
2018-09-19,18.8,76,0.2,41.9,London
2018-09-19,16.9,78,1.3,7.1,Mexico City
2018-09-19,26.3,85,5.1,13.8,Mumbai
2018-09-19,18.0,66,0.1,14.3,Nairobi
2018-09-19,22.5,82,0.1,17.3,New York
2018-09-19,20.6,62,0.0,19.7,Paris
2018-09-19,21.3,73,0.0,16.4,Tokyo
2018-09-20,11.5,66,0.0,13.9,Cape Town
2018-09-20,23.5,86,0.0,12.2,Casablanca
2018-09-20,28.3,71,0.0,10.0,Delhi
2018-09-20,18.6,38,0.0,28.6,Johannesburg
2018-09-20,26.4,87,1.5,14.7,Lagos
2018-09-20,18.5,78,3.0,40.7,London
2018-09-20,17.8,75,2.1,14.0,Mexico City
2018-09-20,26.9,85,10.2,20.4,Mumbai
2018-09-20,18.7,60,1.1,14.7,Nairobi
2018-09-20,19.7,84,4.2,14.3,New York
2018-09-20,20.4,63,0.0,20.8,Paris
2018-09-20,18.6,84,35.4,31.8,Tokyo
2018-09-21,12.4,75,0.0,14.0,Cape Town
2018-09-21,23.2,84,0.0,14.9,Casablanca
2018-09-21,27.0,79,32.8,18.2,Delhi
2018-09-21,16.4,62,0.0,24.1,Johannesburg
2018-09-21,25.4,89,17.2,15.6,Lagos
2018-09-21,13.8,65,6.4,43.3,London
2018-09-21,17.3,76,3.7,18.3,Mexico City
2018-09-21,27.5,87,1.0,19.7,Mumbai
2018-09-21,19.0,68,1.1,14.7,Nairobi
2018-09-21,20.7,76,0.0,24.9,New York
2018-09-21,16.8,59,6.6,27.9,Paris
2018-09-21,19.3,88,10.2,30.4,Tokyo
2018-09-22,14.2,68,0.0,23.6,Cape Town
2018-09-22,23.3,78,0.0,13.4,Casablanca
2018-09-22,25.0,89,24.9,27.8,Delhi
2018-09-22,19.2,53,0.1,21.9,Johannesburg
2018-09-22,25.4,89,4.6,16.9,Lagos
2018-09-22,11.7,82,5.1,17.1,London
2018-09-22,17.3,81,11.6,13.6,Mexico City
2018-09-22,27.5,83,1.5,21.7,Mumbai
2018-09-22,17.9,70,1.0,12.3,Nairobi
2018-09-22,20.9,75,4.2,24.9,New York
2018-09-22,15.6,61,0.9,29.3,Paris
2018-09-22,22.9,81,1.5,14.8,Tokyo
2018-09-23,15.1,73,0.0,23.9,Cape Town
2018-09-23,23.5,75,0.0,13.3,Casablanca
2018-09-23,25.5,89,16.8,27.2,Delhi
2018-09-23,18.8,56,0.0,30.5,Johannesburg
2018-09-23,25.5,89,2.6,11.5,Lagos
2018-09-23,10.3,78,13.3,25.2,London
2018-09-23,17.0,75,7.0,13.7,Mexico City
2018-09-23,26.7,87,2.0,16.4,Mumbai
2018-09-23,18.0,63,0.1,17.9,Nairobi
2018-09-23,16.7,78,2.8,13.4,New York
2018-09-23,17.2,81,11.9,43.8,Paris
2018-09-23,23.4,79,0.1,20.6,Tokyo
2018-09-24,15.6,82,0.0,17.5,Cape Town
2018-09-24,23.2,79,0.0,12.6,Casablanca
2018-09-24,24.4,93,10.7,19.1,Delhi
2018-09-24,20.0,47,0.1,17.5,Johannesburg
2018-09-24,26.0,87,3.1,12.4,Lagos
2018-09-24,9.7,71,0.0,11.0,London
2018-09-24,16.5,77,3.1,12.0,Mexico City
2018-09-24,26.7,88,2.3,14.5,Mumbai
2018-09-24,18.1,61,0.1,15.7,Nairobi
2018-09-24,17.3,78,0.5,25.3,New York
2018-09-24,11.8,62,0.0,15.6,Paris
2018-09-24,23.6,89,2.2,19.3,Tokyo
2018-09-25,14.2,87,11.0,32.1,Cape Town
2018-09-25,23.3,75,0.0,11.2,Casablanca
2018-09-25,25.1,84,0.3,19.7,Delhi
2018-09-25,19.3,39,0.0,25.2,Johannesburg
2018-09-25,25.9,87,14.6,17.8,Lagos
2018-09-25,10.0,74,0.0,14.5,London
2018-09-25,17.5,74,1.7,16.1,Mexico City
2018-09-25,26.7,85,0.0,16.8,Mumbai
2018-09-25,18.8,67,0.6,12.3,Nairobi
2018-09-25,17.8,90,48.5,30.7,New York
2018-09-25,11.4,64,0.0,17.9,Paris
2018-09-25,20.1,89,58.4,21.3,Tokyo
2018-09-26,14.7,84,0.3,30.1,Cape Town
2018-09-26,23.9,73,0.0,9.7,Casablanca
2018-09-26,26.1,80,0.0,11.0,Delhi
2018-09-26,21.5,26,0.0,16.4,Johannesburg
2018-09-26,25.8,88,3.6,13.8,Lagos
2018-09-26,12.4,75,0.0,14.0,London
2018-09-26,16.8,78,13.3,13.7,Mexico City
2018-09-26,27.4,87,0.1,18.6,Mumbai
2018-09-26,19.9,65,1.0,12.0,Nairobi
2018-09-26,23.0,92,12.1,23.0,New York
2018-09-26,12.1,63,0.0,11.3,Paris
2018-09-26,18.0,84,36.9,29.4,Tokyo
2018-09-27,14.9,93,7.8,28.8,Cape Town
2018-09-27,25.0,61,0.0,14.1,Casablanca
2018-09-27,27.2,76,0.0,8.4,Delhi
2018-09-27,22.3,32,0.0,26.6,Johannesburg
2018-09-27,26.1,86,1.3,18.8,Lagos
2018-09-27,13.7,72,0.0,14.3,London
2018-09-27,16.3,79,9.1,12.0,Mexico City
2018-09-27,28.4,86,0.0,14.8,Mumbai
2018-09-27,18.0,77,8.6,13.8,Nairobi
2018-09-27,19.3,73,3.6,23.7,New York
2018-09-27,15.8,66,0.0,7.6,Paris
2018-09-27,15.8,88,3.0,23.3,Tokyo
2018-09-28,14.2,74,5.7,30.3,Cape Town
2018-09-28,24.2,70,0.0,13.5,Casablanca
2018-09-28,27.5,74,0.6,9.5,Delhi
2018-09-28,20.6,49,0.0,27.3,Johannesburg
2018-09-28,26.1,86,6.0,15.5,Lagos
2018-09-28,12.4,68,0.0,23.8,London
2018-09-28,16.2,76,4.3,10.8,Mexico City
2018-09-28,28.3,87,6.3,8.8,Mumbai
2018-09-28,18.5,75,3.2,16.5,Nairobi
2018-09-28,17.2,86,40.6,32.8,New York
2018-09-28,14.4,71,0.0,24.1,Paris
2018-09-28,20.0,78,0.2,15.9,Tokyo
2018-09-29,15.8,62,0.0,19.6,Cape Town
2018-09-29,23.5,76,0.0,15.0,Casablanca
2018-09-29,27.2,74,0.0,9.4,Delhi
2018-09-29,18.3,49,0.0,24.1,Johannesburg
2018-09-29,26.2,85,1.1,14.2,Lagos
2018-09-29,10.2,76,0.0,10.3,London
2018-09-29,16.2,78,2.3,13.1,Mexico City
2018-09-29,28.7,85,0.0,15.0,Mumbai
2018-09-29,19.2,66,1.2,13.6,Nairobi
2018-09-29,17.5,80,0.0,14.6,New York
2018-09-29,12.2,60,0.0,18.9,Paris
2018-09-29,18.0,89,29.7,25.6,Tokyo
2018-09-30,19.6,61,0.0,13.2,Cape Town
2018-09-30,23.4,75,0.0,12.7,Casablanca
2018-09-30,26.4,72,0.0,14.9,Delhi
2018-09-30,15.7,54,0.0,19.6,Johannesburg
2018-09-30,26.2,88,8.2,14.3,Lagos
2018-09-30,10.3,76,0.1,17.8,London
2018-09-30,16.9,74,7.6,12.1,Mexico City
2018-09-30,29.1,75,0.0,12.4,Mumbai
2018-09-30,18.3,60,0.1,20.4,Nairobi
2018-09-30,16.2,75,0.0,14.1,New York
2018-09-30,11.4,66,0.0,18.2,Paris
2018-09-30,23.4,83,41.4,95.9,Tokyo
2018-10-01,15.2,87,0.2,16.7,Cape Town
2018-10-01,23.1,84,0.0,13.5,Casablanca
2018-10-01,26.6,73,0.0,10.3,Delhi
2018-10-01,17.6,36,0.0,11.5,Johannesburg
2018-10-01,26.3,86,1.2,15.2,Lagos
2018-10-01,10.4,65,0.0,18.4,London
2018-10-01,16.9,71,0.5,21.5,Mexico City
2018-10-01,29.2,79,0.1,11.8,Mumbai
2018-10-01,17.5,59,0.0,13.1,Nairobi
2018-10-01,19.6,83,0.1,20.7,New York
2018-10-01,11.6,60,0.2,25.5,Paris
2018-10-01,21.8,70,0.0,29.3,Tokyo
2018-10-02,14.4,64,0.3,28.5,Cape Town
2018-10-02,23.2,78,0.0,19.2,Casablanca
2018-10-02,27.5,65,0.0,11.8,Delhi
2018-10-02,20.2,20,0.0,16.5,Johannesburg
2018-10-02,25.8,90,1.4,12.2,Lagos
2018-10-02,14.7,77,0.4,29.0,London
2018-10-02,16.2,71,1.1,24.0,Mexico City
2018-10-02,29.2,82,1.5,12.2,Mumbai
2018-10-02,18.2,63,0.0,13.3,Nairobi
2018-10-02,20.5,90,3.4,16.6,New York
2018-10-02,13.5,74,0.3,24.9,Paris
2018-10-02,20.4,72,0.0,17.3,Tokyo
2018-10-03,15.0,63,0.0,31.6,Cape Town
2018-10-03,22.9,69,0.0,16.2,Casablanca
