City,Date,Electricity Consumption,Source
London,2023-07-02,877843461.0,estimated
London,2023-07-03,1015020562.46,estimated
London,2023-07-04,991571887.84,estimated
London,2023-07-05,1035537919.78,estimated
London,2023-07-06,972050454.37,estimated
London,2023-07-07,984953593.02,estimated
London,2023-07-08,898586303.38,estimated
London,2023-07-09,861292280.55,estimated
London,2023-07-10,1012461723.12,estimated
London,2023-07-11,1042624652.28,estimated
London,2023-07-12,1036159392.18,estimated
London,2023-07-13,975086698.75,estimated
London,2023-07-14,969863968.87,estimated
London,2023-07-15,864143270.59,estimated
London,2023-07-16,848349568.1,estimated
London,2023-07-17,969150440.09,estimated
London,2023-07-18,1017241045.49,estimated
London,2023-07-19,1038802979.9,estimated
London,2023-07-20,1011618604.95,estimated
London,2023-07-21,972920895.02,estimated
London,2023-07-22,815268960.19,estimated
London,2023-07-23,820181111.69,estimated
London,2023-07-24,996509206.4,estimated
London,2023-07-25,1050016415.53,estimated
London,2023-07-26,977597066.82,estimated
London,2023-07-27,1047259030.52,estimated
London,2023-07-28,1017691426.38,estimated
London,2023-07-29,851865392.85,estimated
London,2023-07-30,896380909.4,estimated
London,2023-07-31,968305115.12,estimated
London,2023-08-01,979630089.06,estimated
London,2023-08-02,1046955533.73,estimated
London,2023-08-03,961972546.83,estimated
London,2023-08-04,968657627.99,estimated
London,2023-08-05,859417311.05,estimated
London,2023-08-06,856577798.64,estimated
London,2023-08-07,1016546209.3,estimated
London,2023-08-08,992438037.87,estimated
London,2023-08-09,1036519015.71,estimated
London,2023-08-10,1058152001.9,estimated
London,2023-08-11,1035019255.17,estimated
London,2023-08-12,853722378.34,estimated
London,2023-08-13,827160239.94,estimated
London,2023-08-14,958360994.77,estimated
London,2023-08-15,995093254.87,estimated
London,2023-08-16,1041398183.73,estimated
London,2023-08-17,1005081266.92,estimated
London,2023-08-18,1023873526.82,estimated
London,2023-08-19,850072526.0,estimated
London,2023-08-20,873927518.1,estimated
London,2023-08-21,1020961401.96,estimated
London,2023-08-22,1031775370.69,estimated
London,2023-08-23,989024050.33,estimated
London,2023-08-24,989800193.04,estimated
London,2023-08-25,1053639534.83,estimated
London,2023-08-26,833275112.57,estimated
London,2023-08-27,871911485.53,estimated
London,2023-08-28,1047353495.24,estimated
London,2023-08-29,1049246111.08,estimated
London,2023-08-30,1004796750.49,estimated
London,2023-08-31,1033871974.87,estimated
London,2023-09-01,829090145.1,estimated
London,2023-09-02,708618752.92,estimated
London,2023-09-03,725168296.22,estimated
London,2023-09-04,824478546.5,estimated
London,2023-09-05,809302233.31,estimated
London,2023-09-06,808360134.14,estimated
London,2023-09-07,864266774.63,estimated
London,2023-09-08,811581605.65,estimated
London,2023-09-09,705455589.99,estimated
London,2023-09-10,737352113.43,estimated
London,2023-09-11,812602076.44,estimated
London,2023-09-12,840222619.27,estimated
London,2023-09-13,819722959.69,estimated
London,2023-09-14,872435267.18,estimated
London,2023-09-15,821873584.49,estimated
London,2023-09-16,680893977.35,estimated
London,2023-09-17,703067965.67,estimated
London,2023-09-18,825762370.9,estimated
London,2023-09-19,803680930.25,estimated
London,2023-09-20,829852856.9,estimated
London,2023-09-21,853406652.87,estimated
London,2023-09-22,872483504.82,estimated
London,2023-09-23,699528695.46,estimated
London,2023-09-24,688676089.66,estimated
London,2023-09-25,874805665.47,estimated
London,2023-09-26,835101436.31,estimated
London,2023-09-27,825046527.09,estimated
London,2023-09-28,872438925.33,estimated
London,2023-09-29,822886165.54,estimated
London,2023-09-30,695158558.78,estimated
London,2023-10-01,723111643.11,estimated
London,2023-10-02,864574834.35,estimated
London,2023-10-03,851811416.63,estimated
London,2023-10-04,802903709.12,estimated
London,2023-10-05,810872295.06,estimated
London,2023-10-06,850951240.58,estimated
London,2023-10-07,697260066.26,estimated
London,2023-10-08,703379666.94,estimated
London,2023-10-09,867000259.11,estimated
London,2023-10-10,864335557.76,estimated
London,2023-10-11,799623986.45,estimated
London,2023-10-12,866130867.28,estimated
London,2023-10-13,876636308.97,estimated
London,2023-10-14,705831482.07,estimated
London,2023-10-15,706340790.82,estimated
London,2023-10-16,848836659.97,estimated
London,2023-10-17,800278595.51,estimated
London,2023-10-18,810568883.85,estimated
London,2023-10-19,813214086.18,estimated
London,2023-10-20,821523744.12,estimated
London,2023-10-21,702642269.59,estimated
London,2023-10-22,684244236.44,estimated
London,2023-10-23,827510806.18,estimated
London,2023-10-24,866130206.21,estimated
London,2023-10-25,842894289.09,estimated
London,2023-10-26,866786902.45,estimated
London,2023-10-27,818612519.7,estimated
London,2023-10-28,713178923.56,estimated
London,2023-10-29,694098604.02,estimated
London,2023-10-30,803346232.74,estimated
London,2023-10-31,855371245.79,estimated
London,2023-11-01,873166512.58,estimated
London,2023-11-02,847333784.29,estimated
London,2023-11-03,814472060.55,estimated
London,2023-11-04,738662441.55,estimated
London,2023-11-05,716690510.13,estimated
London,2023-11-06,799701582.13,estimated
London,2023-11-07,880150960.52,estimated
London,2023-11-08,837902383.91,estimated
London,2023-11-09,807014558.04,estimated
London,2023-11-10,813602302.87,estimated
London,2023-11-11,747274630.94,estimated
London,2023-11-12,732600252.06,estimated
London,2023-11-13,862057030.26,estimated
London,2023-11-14,872176673.37,estimated
London,2023-11-15,807857206.45,estimated
London,2023-11-16,869574919.15,estimated
London,2023-11-17,843822925.07,estimated
London,2023-11-18,738411844.21,estimated
London,2023-11-19,705327799.42,estimated
London,2023-11-20,861774884.85,estimated
London,2023-11-21,880157614.77,estimated
London,2023-11-22,804039492.72,estimated
London,2023-11-23,810927819.68,estimated
London,2023-11-24,850366620.12,estimated
London,2023-11-25,693690235.57,estimated
London,2023-11-26,706600134.54,estimated
London,2023-11-27,859377758.68,estimated
London,2023-11-28,866832597.55,estimated
London,2023-11-29,836380153.04,estimated
London,2023-11-30,798631759.01,estimated
London,2023-12-01,1013225350.26,estimated
London,2023-12-02,823706832.02,estimated
London,2023-12-03,817727401.0,estimated
London,2023-12-04,977169636.85,estimated
London,2023-12-05,990307800.7,estimated
London,2023-12-06,1012837301.85,estimated
London,2023-12-07,1010085042.28,estimated
London,2023-12-08,980074172.09,estimated
London,2023-12-09,812577600.63,estimated
London,2023-12-10,808482681.31,estimated
London,2023-12-11,977701545.08,estimated
London,2023-12-12,956005614.77,estimated
London,2023-12-13,938416244.65,estimated
London,2023-12-14,1008518747.39,estimated
London,2023-12-15,939103514.11,estimated
London,2023-12-16,812743994.68,estimated
London,2023-12-17,798393613.75,estimated
London,2023-12-18,975233909.59,estimated
London,2023-12-19,949529247.95,estimated
London,2023-12-20,945831949.41,estimated
London,2023-12-21,1005876188.59,estimated
London,2023-12-22,971206693.35,estimated
London,2023-12-23,855051782.96,estimated
London,2023-12-24,812966186.41,estimated
London,2023-12-25,928467574.9,estimated
London,2023-12-26,949635699.97,estimated
London,2023-12-27,1011995989.26,estimated
London,2023-12-28,998196268.47,estimated
London,2023-12-29,944684994.08,estimated
London,2023-12-30,795340548.56,estimated
London,2023-12-31,783974652.65,estimated
Tokyo,2023-01-01,2370812421.34,estimated
Tokyo,2023-01-02,2753264940.79,estimated
Tokyo,2023-01-03,2753254918.11,estimated
Tokyo,2023-01-04,2795347410.04,estimated
Tokyo,2023-01-05,2775573850.85,estimated
Tokyo,2023-01-06,2716014181.86,estimated
Tokyo,2023-01-07,2377618368.25,estimated
Tokyo,2023-01-08,2244542268.07,estimated
Tokyo,2023-01-09,2862806653.85,estimated
Tokyo,2023-01-10,2877262634.56,estimated
Tokyo,2023-01-11,2886250902.62,estimated
Tokyo,2023-01-12,2868067793.73,estimated
Tokyo,2023-01-13,2641572579.61,estimated
Tokyo,2023-01-14,2381403368.59,estimated
Tokyo,2023-01-15,2348471149.34,estimated
Tokyo,2023-01-16,2756405539.12,estimated
Tokyo,2023-01-17,2827413252.76,estimated
Tokyo,2023-01-18,2702253951.48,estimated
Tokyo,2023-01-19,2771365938.77,estimated
Tokyo,2023-01-20,2661378887.48,estimated
Tokyo,2023-01-21,2230685069.24,estimated
Tokyo,2023-01-22,2463207576.17,estimated
Tokyo,2023-01-23,2718554206.19,estimated
Tokyo,2023-01-24,2631881563.88,estimated
Tokyo,2023-01-25,2719383246.47,estimated
Tokyo,2023-01-26,2799918044.16,estimated
Tokyo,2023-01-27,2896552784.53,estimated
Tokyo,2023-01-28,2307095256.58,estimated
Tokyo,2023-01-29,2382155051.89,estimated
Tokyo,2023-01-30,2799844764.15,estimated
Tokyo,2023-01-31,2808951241.32,estimated
Tokyo,2023-02-01,2748803193.32,estimated
Tokyo,2023-02-02,2648116286.07,estimated
Tokyo,2023-02-03,2858667360.83,estimated
Tokyo,2023-02-04,2399522521.27,estimated
Tokyo,2023-02-05,2414778620.92,estimated
Tokyo,2023-02-06,2689067487.54,estimated
Tokyo,2023-02-07,2736221729.84,estimated
Tokyo,2023-02-08,2821118486.7,estimated
Tokyo,2023-02-09,2687360863.19,estimated
Tokyo,2023-02-10,2807684429.04,estimated
Tokyo,2023-02-11,2257503431.74,estimated
Tokyo,2023-02-12,2239895938.25,estimated
Tokyo,2023-02-13,2821499414.65,estimated
Tokyo,2023-02-14,2685937328.8,estimated
Tokyo,2023-02-15,2654405929.62,estimated
Tokyo,2023-02-16,2772396552.6,estimated
Tokyo,2023-02-17,2824101743.01,estimated
Tokyo,2023-02-18,2242556953.61,estimated
Tokyo,2023-02-19,2390557910.06,estimated
Tokyo,2023-02-20,2776360677.79,estimated
Tokyo,2023-02-21,2752437738.79,estimated
Tokyo,2023-02-22,2719996890.51,estimated
Tokyo,2023-02-23,2794345246.49,estimated
Tokyo,2023-02-24,2647110867.54,estimated
Tokyo,2023-02-25,2229218446.94,estimated
Tokyo,2023-02-26,2402982476.97,estimated
Tokyo,2023-02-27,2822630487.86,estimated
Tokyo,2023-02-28,2644340052.72,estimated
Tokyo,2023-03-01,2513670775.47,estimated
Tokyo,2023-03-02,2409173567.17,estimated
Tokyo,2023-03-03,2491285272.42,estimated
Tokyo,2023-03-04,2051120274.39,estimated
Tokyo,2023-03-05,2021504314.72,estimated
Tokyo,2023-03-06,2302982339.91,estimated
Tokyo,2023-03-07,2326942078.84,estimated
Tokyo,2023-03-08,2304468210.43,estimated
Tokyo,2023-03-09,2496290027.48,estimated
Tokyo,2023-03-10,2363507316.66,estimated
Tokyo,2023-03-11,1972363332.19,estimated
Tokyo,2023-03-12,2131186903.74,estimated
Tokyo,2023-03-13,2371627506.73,estimated
Tokyo,2023-03-14,2500364611.62,estimated
Tokyo,2023-03-15,2442764204.14,estimated
Tokyo,2023-03-16,2458450895.25,estimated
Tokyo,2023-03-17,2317340225.56,estimated
Tokyo,2023-03-18,2051470492.26,estimated
Tokyo,2023-03-19,1966834326.32,estimated
Tokyo,2023-03-20,2283264813.09,estimated
Tokyo,2023-03-21,2399102049.04,estimated
Tokyo,2023-03-22,2338832820.99,estimated
Tokyo,2023-03-23,2311021532.03,estimated
Tokyo,2023-03-24,2478616348.29,estimated
Tokyo,2023-03-25,1975158502.71,estimated
Tokyo,2023-03-26,2043280139.86,estimated
Tokyo,2023-03-27,2499688877.9,estimated
Tokyo,2023-03-28,2361456062.43,estimated
Tokyo,2023-03-29,2438968652.43,estimated
Tokyo,2023-03-30,2489639434.84,estimated
Tokyo,2023-03-31,2488121499.77,estimated
Tokyo,2023-04-01,2002406470.44,estimated
Tokyo,2023-04-02,2125656714.75,estimated
Tokyo,2023-04-03,2487024317.89,estimated
Tokyo,2023-04-04,2357196471.84,estimated
Tokyo,2023-04-05,2378429054.72,estimated
Tokyo,2023-04-06,2348376555.55,estimated
Tokyo,2023-04-07,2466695746.31,estimated
Tokyo,2023-04-08,2018569780.01,estimated
Tokyo,2023-04-09,1989752077.24,estimated
Tokyo,2023-04-10,2328858738.46,estimated
Tokyo,2023-04-11,2334694012.37,estimated
Tokyo,2023-04-12,2440050996.63,estimated
Tokyo,2023-04-13,2331757941.48,estimated
Tokyo,2023-04-14,2411307324.99,estimated
Tokyo,2023-04-15,1969791670.59,estimated
Tokyo,2023-04-16,1968454863.29,estimated
Tokyo,2023-04-17,2298296070.09,estimated
Tokyo,2023-04-18,2354722841.63,estimated
Tokyo,2023-04-19,2493762631.95,estimated
Tokyo,2023-04-20,2516373031.79,estimated
Tokyo,2023-04-21,2323479788.88,estimated
Tokyo,2023-04-22,2037075840.81,estimated
Tokyo,2023-04-23,1988840871.32,estimated
Tokyo,2023-04-24,2349186029.69,estimated
Tokyo,2023-04-25,2460630405.0,estimated
Tokyo,2023-04-26,2482183887.75,estimated
Tokyo,2023-04-27,2465316778.96,estimated
Tokyo,2023-04-28,2451312034.9,estimated
Tokyo,2023-04-29,2006890803.25,estimated
Tokyo,2023-04-30,2094855449.59,estimated
Tokyo,2023-05-01,2507720298.68,estimated
Tokyo,2023-05-02,2348111878.82,estimated
Tokyo,2023-05-03,2504138872.05,estimated
Tokyo,2023-05-04,2300471401.43,estimated
Tokyo,2023-05-05,2424449290.01,estimated
Tokyo,2023-05-06,1947029360.94,estimated
Tokyo,2023-05-07,2109022766.95,estimated
Tokyo,2023-05-08,2318493581.82,estimated
Tokyo,2023-05-09,2451873336.87,estimated
Tokyo,2023-05-10,2307530769.97,estimated
Tokyo,2023-05-11,2339323010.86,estimated
Tokyo,2023-05-12,2303702083.62,estimated
Tokyo,2023-05-13,2000567798.93,estimated
Tokyo,2023-05-14,2041845132.83,estimated
Tokyo,2023-05-15,2398231467.25,estimated
Tokyo,2023-05-16,2296957311.34,estimated
Tokyo,2023-05-17,2483126343.69,estimated
Tokyo,2023-05-18,2419425057.29,estimated
Tokyo,2023-05-19,2391530131.41,estimated
Tokyo,2023-05-20,2083495349.68,estimated
Tokyo,2023-05-21,2140567769.79,estimated
Tokyo,2023-05-22,2295912836.92,estimated
Tokyo,2023-05-23,2470703492.21,estimated
Tokyo,2023-05-24,2287633216.34,estimated
Tokyo,2023-05-25,2461819829.1,estimated
Tokyo,2023-05-26,2331774591.86,estimated
Tokyo,2023-05-27,1989323817.72,estimated
Tokyo,2023-05-28,1945740584.74,estimated
Tokyo,2023-05-29,2379769585.73,estimated
Tokyo,2023-05-30,2285663961.6,estimated
Tokyo,2023-05-31,2448106191.43,estimated
Tokyo,2023-06-01,2792958833.49,estimated
Tokyo,2023-06-02,2877955081.55,estimated
Tokyo,2023-06-03,2456496819.76,estimated
Tokyo,2023-06-04,2406041108.66,estimated
Tokyo,2023-06-05,2845698324.09,estimated
Tokyo,2023-06-06,2844619294.04,estimated
Tokyo,2023-06-07,2758743265.39,estimated
Tokyo,2023-06-08,2828530218.86,estimated
Tokyo,2023-06-09,2890771069.55,estimated
Tokyo,2023-06-10,2340462969.01,estimated
Tokyo,2023-06-11,2428426824.62,estimated
Tokyo,2023-06-12,2796741170.7,estimated
Tokyo,2023-06-13,2872075499.84,estimated
Tokyo,2023-06-14,2972525169.05,estimated
Tokyo,2023-06-15,2979025673.01,estimated
Tokyo,2023-06-16,2782259273.12,estimated
Tokyo,2023-06-17,2551629185.18,estimated
Tokyo,2023-06-18,2563988845.16,estimated
Tokyo,2023-06-19,2983709647.48,estimated
Tokyo,2023-06-20,2996184987.9,estimated
Tokyo,2023-06-21,2999649581.76,estimated
Tokyo,2023-06-22,2756060678.21,estimated
Tokyo,2023-06-23,2780864011.75,estimated
Tokyo,2023-06-24,2346724346.37,estimated
Tokyo,2023-06-25,2486530372.04,estimated
Tokyo,2023-06-26,2945093041.46,estimated
Tokyo,2023-06-27,2852700601.35,estimated
Tokyo,2023-06-28,2890279546.19,estimated
Tokyo,2023-06-29,2754476711.23,estimated
Tokyo,2023-06-30,2767649637.73,estimated
Tokyo,2023-07-01,2526537316.02,estimated
Tokyo,2023-07-02,2360666269.31,estimated
Tokyo,2023-07-03,2839604467.77,estimated
Tokyo,2023-07-04,2798637191.47,estimated
Tokyo,2023-07-05,2928291651.33,estimated
Tokyo,2023-07-06,2897886269.59,estimated
Tokyo,2023-07-07,2756799129.2,estimated
Tokyo,2023-07-08,2499206290.58,estimated
Tokyo,2023-07-09,2404214323.4,estimated
Tokyo,2023-07-10,2863480780.38,estimated
Tokyo,2023-07-11,2830953975.32,estimated
Tokyo,2023-07-12,2935031158.38,estimated
Tokyo,2023-07-13,2953175974.83,estimated
Tokyo,2023-07-14,2784813109.08,estimated
Tokyo,2023-07-15,2563071802.46,estimated
Tokyo,2023-07-16,2472751652.65,estimated
Tokyo,2023-07-17,2742060937.85,estimated
Tokyo,2023-07-18,2919724947.01,estimated
Tokyo,2023-07-19,2743345332.22,estimated
Tokyo,2023-07-20,2796159259.36,estimated
Tokyo,2023-07-21,2891722775.55,estimated
Tokyo,2023-07-22,2339893241.94,estimated
Tokyo,2023-07-23,2490310542.34,estimated
Tokyo,2023-07-24,2875692696.34,estimated
Tokyo,2023-07-25,2942547886.04,estimated
Tokyo,2023-07-26,2817042168.07,estimated
Tokyo,2023-07-27,2800177865.64,estimated
Tokyo,2023-07-28,3015647779.89,estimated
Tokyo,2023-07-29,2365058126.63,estimated
Tokyo,2023-07-30,2403319072.69,estimated
Tokyo,2023-07-31,2992589690.9,estimated
Tokyo,2023-08-01,2777212513.48,estimated
Tokyo,2023-08-02,2793159220.27,estimated
Tokyo,2023-08-03,2825834706.97,estimated
Tokyo,2023-08-04,2824645191.7,estimated
Tokyo,2023-08-05,2473858263.43,estimated
Tokyo,2023-08-06,2473491959.02,estimated
Tokyo,2023-08-07,2776101478.69,estimated
Tokyo,2023-08-08,2924975532.02,estimated
Tokyo,2023-08-09,2738216724.27,estimated
Tokyo,2023-08-10,2849467439.83,estimated
Tokyo,2023-08-11,2851654189.33,estimated
Tokyo,2023-08-12,2354288571.04,estimated
Tokyo,2023-08-13,2326653554.02,estimated
Tokyo,2023-08-14,2740370187.83,estimated
Tokyo,2023-08-15,2816967198.15,estimated
Tokyo,2023-08-16,2881222783.83,estimated
Tokyo,2023-08-17,2793896424.06,estimated
Tokyo,2023-08-18,2989657028.19,estimated
Tokyo,2023-08-19,2336710071.44,estimated
Tokyo,2023-08-20,2389590059.82,estimated
Tokyo,2023-08-21,2759819451.57,estimated
Tokyo,2023-08-22,2907557846.85,estimated
Tokyo,2023-08-23,2922289557.65,estimated
Tokyo,2023-08-24,2743206295.41,estimated
Tokyo,2023-08-25,2754188454.07,estimated
Tokyo,2023-08-26,2443851818.89,estimated
Tokyo,2023-08-27,2419347112.87,estimated
Tokyo,2023-08-28,2882010085.67,estimated
Tokyo,2023-08-29,2945982604.23,estimated
Tokyo,2023-08-30,2883019975.33,estimated
Tokyo,2023-08-31,2978452880.28,estimated
Tokyo,2023-09-01,2459708341.96,estimated
Tokyo,2023-09-02,2029118265.23,estimated
Tokyo,2023-09-03,2073681565.16,estimated
Tokyo,2023-09-04,2466369521.5,estimated
Tokyo,2023-09-05,2443152550.37,estimated
Tokyo,2023-09-06,2458065248.1,estimated
Tokyo,2023-09-07,2363446148.55,estimated
Tokyo,2023-09-08,2281063225.74,estimated
Tokyo,2023-09-09,1944193126.0,estimated
Tokyo,2023-09-10,2015849889.12,estimated
Tokyo,2023-09-11,2322117655.63,estimated
Tokyo,2023-09-12,2501957263.32,estimated
Tokyo,2023-09-13,2323330491.35,estimated
Tokyo,2023-09-14,2282590435.65,estimated
Tokyo,2023-09-15,2459660152.91,estimated
Tokyo,2023-09-16,2141693316.58,estimated
Tokyo,2023-09-17,2072746953.21,estimated
Tokyo,2023-09-18,2440200741.21,estimated
Tokyo,2023-09-19,2348437326.26,estimated
Tokyo,2023-09-20,2516123727.29,estimated
Tokyo,2023-09-21,2356051915.23,estimated
Tokyo,2023-09-22,2343773607.75,estimated
Tokyo,2023-09-23,2111839913.44,estimated
Tokyo,2023-09-24,1938689554.78,estimated
Tokyo,2023-09-25,2281184426.94,estimated
Tokyo,2023-09-26,2322386738.08,estimated
Tokyo,2023-09-27,2501745324.3,estimated
Tokyo,2023-09-28,2316175218.26,estimated
Tokyo,2023-09-29,2339232403.0,estimated
Tokyo,2023-09-30,2072283931.93,estimated
Tokyo,2023-10-01,2121697359.95,estimated
Tokyo,2023-10-02,2343667461.15,estimated
Tokyo,2023-10-03,2426107037.69,estimated
Tokyo,2023-10-04,2310085233.11,estimated
Tokyo,2023-10-05,2513219807.88,estimated
Tokyo,2023-10-06,2325699139.97,estimated
Tokyo,2023-10-07,2047240385.89,estimated
Tokyo,2023-10-08,1964729186.82,estimated
Tokyo,2023-10-09,2328613124.4,estimated
Tokyo,2023-10-10,2499418713.49,estimated
Tokyo,2023-10-11,2394882482.4,estimated
Tokyo,2023-10-12,2389351874.08,estimated
Tokyo,2023-10-13,2425496885.41,estimated
Tokyo,2023-10-14,2039625943.86,estimated
Tokyo,2023-10-15,2102616688.12,estimated
Tokyo,2023-10-16,2456170622.65,estimated
Tokyo,2023-10-17,2288815632.34,estimated
Tokyo,2023-10-18,2472832886.75,estimated
Tokyo,2023-10-19,2304814186.51,estimated
Tokyo,2023-10-20,2327011255.96,estimated
Tokyo,2023-10-21,2141799584.54,estimated
Tokyo,2023-10-22,2021023188.01,estimated
Tokyo,2023-10-23,2487304900.99,estimated
Tokyo,2023-10-24,2423753714.16,estimated
Tokyo,2023-10-25,2362049982.98,estimated
Tokyo,2023-10-26,2468815610.34,estimated
Tokyo,2023-10-27,2314636912.39,estimated
Tokyo,2023-10-28,1946107377.8,estimated
Tokyo,2023-10-29,2124602715.26,estimated
Tokyo,2023-10-30,2303452727.26,estimated
Tokyo,2023-10-31,2483591145.43,estimated
Tokyo,2023-11-01,2383403543.86,estimated
Tokyo,2023-11-02,2452797008.42,estimated
Tokyo,2023-11-03,2307341923.18,estimated
Tokyo,2023-11-04,2025676018.4,estimated
Tokyo,2023-11-05,1943903644.34,estimated
Tokyo,2023-11-06,2418254943.24,estimated
Tokyo,2023-11-07,2372700330.31,estimated
Tokyo,2023-11-08,2393723013.05,estimated
Tokyo,2023-11-09,2478882948.26,estimated
Tokyo,2023-11-10,2349173271.56,estimated
Tokyo,2023-11-11,2093521133.91,estimated
Tokyo,2023-11-12,2062071751.36,estimated
Tokyo,2023-11-13,2357727851.4,estimated
Tokyo,2023-11-14,2515124912.14,estimated
Tokyo,2023-11-15,2447692291.65,estimated
Tokyo,2023-11-16,2307574170.6,estimated
Tokyo,2023-11-17,2415843822.53,estimated
Tokyo,2023-11-18,2108779347.0,estimated
Tokyo,2023-11-19,2027455039.81,estimated
Tokyo,2023-11-20,2311494818.82,estimated
Tokyo,2023-11-21,2429252122.16,estimated
Tokyo,2023-11-22,2348191906.09,estimated
Tokyo,2023-11-23,2327211627.73,estimated
Tokyo,2023-11-24,2407692801.82,estimated
Tokyo,2023-11-25,2027516139.8,estimated
Tokyo,2023-11-26,1941903564.73,estimated
Tokyo,2023-11-27,2326282874.31,estimated
Tokyo,2023-11-28,2514680455.97,estimated
Tokyo,2023-11-29,2312149140.06,estimated
Tokyo,2023-11-30,2351737914.22,estimated
Tokyo,2023-12-01,2770548891.78,estimated
Tokyo,2023-12-02,2390956747.35,estimated
Tokyo,2023-12-03,2319884494.91,estimated
Tokyo,2023-12-04,2766305645.33,estimated
Tokyo,2023-12-05,2634775187.4,estimated
Tokyo,2023-12-06,2623906998.02,estimated
Tokyo,2023-12-07,2892967873.85,estimated
Tokyo,2023-12-08,2788206031.44,estimated
Tokyo,2023-12-09,2276021917.15,estimated
Tokyo,2023-12-10,2232618285.17,estimated
Tokyo,2023-12-11,2738431802.99,estimated
Tokyo,2023-12-12,2734641628.81,estimated
Tokyo,2023-12-13,2780003747.56,estimated
Tokyo,2023-12-14,2645880419.91,estimated
Tokyo,2023-12-15,2885192523.14,estimated
Tokyo,2023-12-16,2316080862.13,estimated
Tokyo,2023-12-17,2458745387.13,estimated
Tokyo,2023-12-18,2675409804.89,estimated
Tokyo,2023-12-19,2762175805.51,estimated
Tokyo,2023-12-20,2807993496.91,estimated
Tokyo,2023-12-21,2648872185.17,estimated
Tokyo,2023-12-22,2658171463.59,estimated
Tokyo,2023-12-23,2292434187.91,estimated
Tokyo,2023-12-24,2440694039.51,estimated
Tokyo,2023-12-25,2681517416.84,estimated
Tokyo,2023-12-26,2835274600.06,estimated
Tokyo,2023-12-27,2634582826.94,estimated
Tokyo,2023-12-28,2825770941.68,estimated
Tokyo,2023-12-29,2815719451.21,estimated
Tokyo,2023-12-30,2329636786.05,estimated
Tokyo,2023-12-31,2288124991.71,estimated
Paris,2023-01-01,576089223.86,estimated
Paris,2023-01-02,698810145.54,estimated
Paris,2023-01-03,657713618.48,estimated
Paris,2023-01-04,723537091.51,estimated
Paris,2023-01-05,712327371.1,estimated
Paris,2023-01-06,688915514.88,estimated
Paris,2023-01-07,568721261.29,estimated
Paris,2023-01-08,595201203.4,estimated
Paris,2023-01-09,696396659.79,estimated
Paris,2023-01-10,689673226.9,estimated
Paris,2023-01-11,681978666.67,estimated
Paris,2023-01-12,696764568.74,estimated
Paris,2023-01-13,683826315.35,estimated
Paris,2023-01-14,592080454.98,estimated
Paris,2023-01-15,571994349.72,estimated
Paris,2023-01-16,722386116.16,estimated
Paris,2023-01-17,702234087.53,estimated
Paris,2023-01-18,695309338.71,estimated
Paris,2023-01-19,723918765.27,estimated
Paris,2023-01-20,713484924.25,estimated
Paris,2023-01-21,562176314.25,estimated
Paris,2023-01-22,605236861.55,estimated
Paris,2023-01-23,670335725.53,estimated
Paris,2023-01-24,683655471.18,estimated
Paris,2023-01-25,693702633.74,estimated
Paris,2023-01-26,703710390.5,estimated
Paris,2023-01-27,687609003.1,estimated
Paris,2023-01-28,608593658.32,estimated
Paris,2023-01-29,613233386.42,estimated
Paris,2023-01-30,656074350.77,estimated
Paris,2023-01-31,675442511.47,estimated
Paris,2023-02-01,690850527.83,estimated
Paris,2023-02-02,655920647.82,estimated
Paris,2023-02-03,679926353.37,estimated
Paris,2023-02-04,563150948.55,estimated
Paris,2023-02-05,597298091.84,estimated
Paris,2023-02-06,702001432.95,estimated
Paris,2023-02-07,670168618.72,estimated
Paris,2023-02-08,707255008.77,estimated
Paris,2023-02-09,706289645.83,estimated
Paris,2023-02-10,691810369.96,estimated
Paris,2023-02-11,594282014.92,estimated
Paris,2023-02-12,613445138.38,estimated
Paris,2023-02-13,688564388.84,estimated
Paris,2023-02-14,711588442.97,estimated
Paris,2023-02-15,693994687.66,estimated
Paris,2023-02-16,661494273.36,estimated
Paris,2023-02-17,720724398.05,estimated
Paris,2023-02-18,610673829.0,estimated
Paris,2023-02-19,580591074.84,estimated
Paris,2023-02-20,696969443.39,estimated
Paris,2023-02-21,714609889.61,estimated
Paris,2023-02-22,710659332.12,estimated
Paris,2023-02-23,669385103.21,estimated
Paris,2023-02-24,686730735.24,estimated
Paris,2023-02-25,569812853.55,estimated
Paris,2023-02-26,614534975.51,estimated
Paris,2023-02-27,672922291.56,estimated
Paris,2023-02-28,670710379.75,estimated
Paris,2023-03-01,583814908.08,estimated
Paris,2023-03-02,573252444.52,estimated
Paris,2023-03-03,596049185.63,estimated
Paris,2023-03-04,529699225.93,estimated
Paris,2023-03-05,533778616.1,estimated
Paris,2023-03-06,580723081.02,estimated
Paris,2023-03-07,570574192.51,estimated
Paris,2023-03-08,586763373.68,estimated
Paris,2023-03-09,594531964.95,estimated
Paris,2023-03-10,593765829.84,estimated
Paris,2023-03-11,525665747.68,estimated
Paris,2023-03-12,488959225.6,estimated
Paris,2023-03-13,628655834.64,estimated
Paris,2023-03-14,582757108.47,estimated
Paris,2023-03-15,576789267.33,estimated
Paris,2023-03-16,601838848.43,estimated
Paris,2023-03-17,622605925.13,estimated
Paris,2023-03-18,497170818.77,estimated
Paris,2023-03-19,521920475.81,estimated
Paris,2023-03-20,606807748.61,estimated
Paris,2023-03-21,610970305.23,estimated
Paris,2023-03-22,586506348.4,estimated
