City,Date,PM2.5,PM10,O3,NO2,CO,SO2,Green_Space,Temperature_mean,Temperature_max,Humidity,Wind_speed,Pressure,Electricity Consumption,Source,isWeekend,Season
New York,2023-03-08,3.929166666666666,5.641666666666667,65.91666666666667,16.254166666666666,162.08333333333334,1.725,124,4.166666666666667,9.0,50.375,7.5,1019.2445833333333,361971497.74,eia-monthly,0,Spring
New York,2023-03-09,6.666666666666667,9.529166666666669,54.958333333333336,22.92916666666667,190.5833333333333,1.8916666666666664,124,5.913043478260869,12.0,53.91304347826087,8.347826086956522,1021.638695652174,361971497.74,eia-monthly,0,Spring
New York,2023-03-10,20.33333333333333,30.820833333333336,28.20833333333333,43.675,276.2916666666667,5.441666666666666,124,5.241379310344827,7.0,62.93103448275862,10.827586206896552,1017.2872413793104,361971497.74,eia-monthly,0,Spring
New York,2023-03-11,8.737499999999999,12.979166666666666,43.0,32.391666666666666,228.375,2.75,124,5.371428571428571,7.0,83.48571428571428,11.142857142857142,1006.69,361971497.74,eia-monthly,1,Spring
New York,2023-03-12,16.020833333333332,23.475,40.958333333333336,35.86666666666667,243.5833333333333,5.183333333333334,124,3.8333333333333335,5.0,71.66666666666667,8.166666666666666,1015.0,361971497.74,eia-monthly,1,Spring
New York,2023-03-13,15.316666666666668,24.95,36.375,41.8375,246.41666666666663,3.295833333333333,124,6.0,6.0,76.0,9.0,1016.35,361971497.74,eia-monthly,0,Spring
New York,2023-03-17,27.28333333333333,39.17083333333333,27.33333333333333,62.7875,422.6666666666667,9.666666666666666,124,12.333333333333334,13.0,46.833333333333336,8.333333333333334,1003.4866666666668,361971497.74,eia-monthly,0,Spring
New York,2023-03-18,11.083333333333334,15.908333333333331,53.0,26.683333333333334,222.2083333333333,3.4291666666666667,124,9.73913043478261,12.0,49.04347826086956,10.0,1005.238695652174,361971497.74,eia-monthly,1,Spring
New York,2023-03-19,8.049999999999999,11.5,74.41666666666667,15.620833333333332,172.79166666666666,2.6041666666666665,124,3.608695652173913,8.0,37.34782608695652,13.73913043478261,1014.5417391304348,361971497.74,eia-monthly,1,Spring
New York,2023-03-20,12.6875,18.141666666666666,46.41666666666666,36.25833333333333,266.4166666666667,5.133333333333334,124,4.416666666666667,10.0,43.875,12.333333333333334,1024.63375,361971497.74,eia-monthly,0,Spring
New York,2023-03-21,13.908333333333331,19.891666666666666,38.208333333333336,45.1375,317.4166666666667,6.875,124,9.434782608695652,17.0,38.43478260869565,12.0,1027.157826086957,361971497.74,eia-monthly,0,Spring
New York,2023-03-22,20.879166666666663,30.666666666666668,30.375,56.04583333333333,345.8333333333333,8.020833333333334,124,10.652173913043478,16.0,44.130434782608695,9.434782608695652,1027.363043478261,361971497.74,eia-monthly,0,Spring
New York,2023-03-23,20.025,29.09583333333333,33.75,44.075,316.625,5.158333333333333,124,10.862068965517242,14.0,83.3103448275862,7.758620689655173,1015.8044827586208,361971497.74,eia-monthly,0,Spring
New York,2023-03-24,15.0125,21.454166666666666,49.583333333333336,29.60833333333333,341.8333333333333,3.420833333333333,124,10.333333333333334,14.0,57.875,7.458333333333333,1012.7566666666668,361971497.74,eia-monthly,0,Spring
New York,2023-03-25,20.8375,31.129166666666663,28.125,47.0375,336.9166666666667,4.466666666666667,124,6.888888888888889,9.0,71.74074074074075,23.0,1014.6355555555556,361971497.74,eia-monthly,1,Spring
New York,2023-03-26,11.258333333333333,16.3375,47.833333333333336,36.84583333333334,270.7916666666667,3.208333333333333,124,10.458333333333334,17.0,57.0,14.3125,1009.750625,361971497.74,eia-monthly,1,Spring
New York,2023-03-27,17.695833333333333,25.85833333333333,33.041666666666664,54.1125,314.7916666666667,5.2,124,11.125,14.0,42.75,9.708333333333334,1016.1833333333334,361971497.74,eia-monthly,0,Spring
New York,2023-03-28,17.754166666666666,25.425,35.125,43.64166666666667,318.8333333333333,3.016666666666667,124,8.166666666666666,11.0,67.73333333333333,9.033333333333331,1017.5373333333332,361971497.74,eia-monthly,0,Spring
New York,2023-03-29,13.166666666666666,19.116666666666667,53.208333333333336,33.7,217.2083333333333,3.8375,124,8.434782608695652,13.0,41.17391304347826,9.869565217391305,1020.3434782608696,361971497.74,eia-monthly,0,Spring
New York,2023-03-30,7.425,10.654166666666669,69.54166666666667,23.704166666666666,225.29166666666663,2.404166666666667,124,5.32,9.0,46.84,9.12,1023.1512,361971497.74,eia-monthly,0,Spring
New York,2023-03-31,23.34166666666667,34.69166666666667,25.33333333333333,63.575,435.2916666666667,7.875,124,6.782608695652174,11.0,51.65217391304348,9.91304347826087,1025.2726086956525,361971497.74,eia-monthly,0,Spring
New York,2023-04-01,13.6625,19.8,57.625,37.225,248.41666666666663,3.9166666666666665,124,14.827586206896552,20.0,72.32142857142857,11.482758620689657,1002.8103448275862,344337454.33,eia-monthly,1,Spring
New York,2023-04-02,5.8,8.295833333333333,69.0,18.316666666666663,190.4583333333333,1.7166666666666668,124,9.92,14.0,44.24,8.0,1007.9304,344337454.33,eia-monthly,1,Spring
New York,2023-04-03,15.741666666666667,23.383333333333336,46.5,41.2,276.7083333333333,5.695833333333333,124,8.75,14.0,43.333333333333336,12.791666666666666,1019.8933333333332,344337454.33,eia-monthly,0,Spring
New York,2023-04-04,21.491666666666664,31.745833333333334,45.66666666666666,49.520833333333336,344.0833333333333,8.758333333333333,124,14.0,21.0,68.48148148148148,7.888888888888889,1016.7422222222224,344337454.33,eia-monthly,0,Spring
New York,2023-04-05,16.05,24.258333333333336,31.83333333333333,49.1375,288.4583333333333,5.7250000000000005,124,11.2,17.0,93.475,19.375,1022.54925,344337454.33,eia-monthly,0,Spring
New York,2023-04-06,28.979166666666668,42.54583333333333,30.20833333333333,57.07916666666667,364.4166666666667,6.0,124,14.428571428571429,24.0,64.125,10.424242424242424,1020.240303030303,344337454.33,eia-monthly,0,Spring
New York,2023-04-07,10.229166666666666,14.616666666666667,63.833333333333336,22.570833333333336,182.04166666666663,2.2125,124,12.8,16.0,32.8,7.5,1025.986,344337454.33,eia-monthly,0,Spring
New York,2023-04-08,13.341666666666669,19.0875,65.95833333333333,27.0875,214.25,4.295833333333333,124,7.777777777777778,11.0,36.833333333333336,7.666666666666667,1031.6455555555556,344337454.33,eia-monthly,1,Spring
New York,2023-04-09,21.29583333333333,31.2,39.333333333333336,43.9375,294.9166666666667,6.4,124,9.0,13.0,48.42857142857143,11.785714285714286,1032.797142857143,344337454.33,eia-monthly,1,Spring
New York,2023-04-10,19.70833333333333,29.3375,34.208333333333336,48.32916666666667,301.0,6.45,124,11.764705882352942,18.0,50.8235294117647,10.294117647058824,1030.3123529411766,344337454.33,eia-monthly,0,Spring
New York,2023-04-11,14.054166666666667,20.1375,56.125,37.7875,278.0,5.3125,124,15.041666666666666,22.0,37.41666666666666,12.291666666666666,1021.6283333333334,344337454.33,eia-monthly,0,Spring
New York,2023-04-12,14.020833333333334,20.058333333333334,76.25,28.508333333333336,262.375,4.254166666666666,124,20.05263157894737,28.0,29.789473684210527,14.36842105263158,1011.95,344337454.33,eia-monthly,0,Spring
New York,2023-04-13,13.720833333333331,19.65,68.875,37.825,300.6666666666667,5.754166666666666,124,27.5,29.0,27.0,15.75,1009.41375,344337454.33,eia-monthly,0,Spring
New York,2023-04-14,22.9625,32.9125,69.95833333333333,49.60416666666666,342.75,8.791666666666666,124,22.125,26.0,39.375,9.25,1010.85125,344337454.33,eia-monthly,0,Spring
New York,2023-04-15,19.091666666666665,28.3125,33.458333333333336,48.625,308.75,8.741666666666667,124,14.666666666666666,15.0,94.66666666666669,2.0,1012.29,344337454.33,eia-monthly,1,Spring
New York,2023-04-16,17.05,24.604166666666668,25.70833333333333,55.40833333333333,343.1666666666667,6.487500000000001,124,15.77777777777778,22.0,84.46428571428571,4.703703703703703,1010.7538888888888,344337454.33,eia-monthly,1,Spring
New York,2023-04-17,12.220833333333331,17.866666666666667,44.04166666666666,35.7125,239.3333333333333,5.5625,124,13.666666666666666,19.0,84.68,12.5,1004.064,344337454.33,eia-monthly,0,Spring
New York,2023-04-20,24.46666666666667,35.4125,41.75,51.775,337.6666666666667,8.308333333333334,124,11.2,16.0,56.266666666666666,12.066666666666666,1023.1693333333334,344337454.33,eia-monthly,0,Spring
New York,2023-04-21,23.79583333333333,36.47083333333333,43.708333333333336,56.4,327.9166666666667,10.716666666666669,124,16.866666666666667,20.0,61.333333333333336,14.533333333333331,1017.5033333333332,344337454.33,eia-monthly,0,Spring
New York,2023-04-22,13.304166666666667,21.166666666666668,65.25,31.79583333333333,223.25,4.45,124,14.515151515151516,20.0,79.12121212121212,18.60606060606061,1014.3015151515152,344337454.33,eia-monthly,1,Spring
New York,2023-04-23,11.320833333333333,16.458333333333332,63.125,27.975,218.625,2.8125,124,15.517241379310343,19.0,75.15384615384616,11.25925925925926,1010.7418518518518,344337454.33,eia-monthly,1,Spring
New York,2023-04-24,11.745833333333332,16.8125,57.25,21.879166666666663,226.4583333333333,4.1375,124,12.333333333333334,17.0,50.25,6.291666666666667,1016.7479166666668,344337454.33,eia-monthly,0,Spring
New York,2023-04-25,16.454166666666666,23.475,47.125,31.166666666666668,296.7916666666667,5.395833333333333,124,12.125,15.0,48.583333333333336,6.458333333333333,1020.55625,344337454.33,eia-monthly,0,Spring
New York,2023-04-26,24.679166666666664,35.7875,43.91666666666666,43.88333333333333,424.4166666666667,8.262500000000001,124,12.23076923076923,14.0,55.03846153846154,10.461538461538462,1023.3973076923078,344337454.33,eia-monthly,0,Spring
New York,2023-04-27,21.058333333333334,32.112500000000004,65.58333333333333,38.225,260.625,7.154166666666666,124,12.258064516129032,14.0,71.06451612903226,7.451612903225806,1023.0583870967744,344337454.33,eia-monthly,0,Spring
New York,2023-04-28,15.108333333333334,23.2125,54.625,36.05416666666667,222.91666666666663,5.5625,124,11.1875,13.0,74.25,15.75,1021.949375,344337454.33,eia-monthly,0,Spring
New York,2023-04-29,10.645833333333334,16.849999999999998,65.66666666666667,27.375,194.3333333333333,2.370833333333333,124,9.095238095238097,10.0,94.10526315789474,26.666666666666668,1013.026274509804,344337454.33,eia-monthly,1,Spring
New York,2023-04-30,9.7,14.391666666666666,35.0,42.52916666666667,234.375,2.9916666666666667,124,11.142857142857142,13.0,73.80263157894737,18.649122807017545,998.9266666666666,344337454.33,eia-monthly,1,Spring
New York,2023-05-01,7.154166666666666,10.2125,56.625,26.1625,195.5833333333333,3.0875,124,13.19047619047619,16.0,53.5,17.305555555555557,989.0902777777778,328942171.29,eia-monthly,0,Spring
New York,2023-05-02,12.141666666666666,17.341666666666665,44.458333333333336,23.179166666666664,193.3333333333333,3.9375,124,11.214285714285714,14.0,64.64285714285714,16.392857142857142,995.9785714285716,328942171.29,eia-monthly,0,Spring
New York,2023-05-03,11.554166666666667,16.504166666666666,29.875,26.116666666666664,214.9583333333333,4.420833333333333,124,11.125,14.0,60.04166666666666,13.166666666666666,999.0308333333334,328942171.29,eia-monthly,0,Spring
New York,2023-05-04,17.383333333333333,25.55,33.041666666666664,35.8375,245.7083333333333,4.420833333333333,124,10.911764705882351,13.0,73.58823529411765,9.676470588235292,1009.6114705882352,328942171.29,eia-monthly,0,Spring
New York,2023-05-05,27.77083333333333,40.10833333333333,25.58333333333333,61.4125,400.8333333333333,8.191666666666666,124,12.875,17.0,70.41666666666667,9.583333333333334,1021.0229166666668,328942171.29,eia-monthly,0,Spring
New York,2023-05-06,19.041666666666668,27.3125,29.70833333333333,46.64166666666667,369.0833333333333,4.670833333333333,124,15.416666666666666,23.0,59.875,7.0,1023.4079166666668,328942171.29,eia-monthly,1,Spring
New York,2023-05-07,16.441666666666666,23.70833333333333,49.125,36.75,261.2083333333333,4.679166666666666,124,18.44,25.0,47.2,7.08,1016.6792,328942171.29,eia-monthly,1,Spring
New York,2023-05-08,14.075,20.3125,55.75,25.266666666666666,234.16666666666663,2.4833333333333334,124,20.041666666666668,26.0,53.41666666666666,7.458333333333333,1008.3683333333332,328942171.29,eia-monthly,0,Spring
New York,2023-05-09,14.995833333333332,21.65,55.04166666666666,30.120833333333334,263.2083333333333,5.283333333333333,124,17.416666666666668,22.0,36.708333333333336,11.333333333333334,1013.6020833333332,328942171.29,eia-monthly,0,Spring
New York,2023-05-10,23.22083333333333,34.025,37.375,54.97083333333333,341.0416666666667,8.391666666666667,124,16.04,22.0,52.08,8.84,1020.2128,328942171.29,eia-monthly,0,Spring
New York,2023-05-11,22.929166666666664,33.025,38.833333333333336,51.14166666666667,361.6666666666667,4.779166666666667,124,19.375,26.0,43.25,9.333333333333334,1019.2583333333332,328942171.29,eia-monthly,0,Spring
New York,2023-05-12,20.125,28.883333333333336,44.04166666666666,51.575,350.7916666666667,4.633333333333334,124,22.625,29.0,44.0,9.333333333333334,1017.7358333333332,328942171.29,eia-monthly,0,Spring
New York,2023-05-13,20.929166666666667,30.016666666666666,43.41666666666666,43.13333333333333,303.625,4.4875,124,23.25,26.0,45.75,7.125,1015.8308333333332,328942171.29,eia-monthly,1,Spring
New York,2023-05-14,7.4375,10.633333333333333,58.16666666666666,19.933333333333334,195.3333333333333,2.2291666666666665,124,20.125,24.0,32.0,11.041666666666666,1020.5154166666666,328942171.29,eia-monthly,1,Spring
New York,2023-05-15,11.529166666666669,16.491666666666667,64.41666666666667,23.754166666666663,198.25,3.341666666666667,124,17.916666666666668,23.0,36.208333333333336,11.833333333333334,1022.7566666666668,328942171.29,eia-monthly,0,Spring
New York,2023-05-16,13.454166666666667,19.254166666666663,63.625,32.520833333333336,218.5833333333333,4.829166666666667,124,19.83333333333333,26.0,41.583333333333336,16.166666666666668,1009.22875,328942171.29,eia-monthly,0,Spring
New York,2023-05-17,12.891666666666667,18.416666666666668,69.29166666666667,18.27083333333333,166.875,2.4125,124,17.875,22.0,41.66666666666666,11.833333333333334,1005.7858333333334,328942171.29,eia-monthly,0,Spring
New York,2023-05-18,13.216666666666669,19.95833333333333,64.33333333333333,22.89583333333333,173.95833333333334,4.125,124,12.541666666666666,16.0,42.708333333333336,12.625,1024.2954166666666,328942171.29,eia-monthly,0,Spring
New York,2023-05-19,15.1625,24.075,64.16666666666667,23.5625,166.33333333333334,5.0875,124,15.166666666666666,19.0,64.125,13.291666666666666,1027.3425,328942171.29,eia-monthly,0,Spring
New York,2023-05-20,16.5625,25.35833333333333,30.791666666666668,44.5875,269.7916666666667,7.504166666666666,124,15.181818181818182,16.0,82.38461538461539,8.0,1018.8020930232558,328942171.29,eia-monthly,1,Spring
New York,2023-05-21,17.366666666666667,24.84583333333333,52.75,26.7125,265.5,2.65,124,18.166666666666668,22.0,54.76470588235294,5.725,1012.6095,328942171.29,eia-monthly,1,Spring
New York,2023-05-22,21.570833333333336,31.258333333333336,52.91666666666666,32.68333333333333,257.3333333333333,5.279166666666667,124,18.70833333333333,23.0,57.75,8.833333333333334,1020.4025,328942171.29,eia-monthly,0,Spring
New York,2023-05-23,17.941666666666666,26.495833333333334,46.41666666666666,32.45,204.8333333333333,6.541666666666667,124,16.0,20.0,65.08333333333333,13.541666666666666,1026.5525,328942171.29,eia-monthly,0,Spring
New York,2023-05-24,33.229166666666664,48.28333333333333,46.458333333333336,61.6,356.4583333333333,11.491666666666667,124,17.0,24.0,48.41666666666666,7.875,1019.2308333333334,328942171.29,eia-monthly,0,Spring
New York,2023-05-25,14.870833333333332,21.254166666666663,59.29166666666666,19.15833333333333,179.16666666666666,2.941666666666667,124,16.0,21.0,51.41666666666666,13.375,1019.34375,328942171.29,eia-monthly,0,Spring
New York,2023-05-26,18.0875,25.89583333333333,48.708333333333336,38.62083333333333,280.6666666666667,5.775,124,18.25,24.0,41.25,9.5,1024.0120833333333,328942171.29,eia-monthly,0,Spring
New York,2023-05-27,20.445833333333333,29.495833333333334,64.08333333333333,55.02916666666667,350.9583333333333,8.5875,124,19.5,25.0,41.958333333333336,7.125,1025.7908333333332,328942171.29,eia-monthly,1,Spring
New York,2023-05-28,17.754166666666666,25.77083333333333,58.208333333333336,50.2875,288.0,9.6125,124,19.25,24.0,43.208333333333336,7.833333333333333,1021.7129166666668,328942171.29,eia-monthly,1,Spring
New York,2023-05-29,15.3625,22.78333333333333,56.833333333333336,42.65,271.7083333333333,5.904166666666666,124,20.125,25.0,53.833333333333336,12.333333333333334,1016.5645833333332,328942171.29,eia-monthly,0,Spring
New York,2023-05-30,19.08333333333333,28.05,69.0,25.766666666666666,254.29166666666663,4.791666666666667,124,17.041666666666668,21.0,58.25,15.875,1022.5608333333332,328942171.29,eia-monthly,0,Spring
New York,2023-05-31,18.925,28.925,53.083333333333336,47.56666666666666,287.0,8.633333333333333,124,17.16,23.0,66.8,10.6,1022.744,328942171.29,eia-monthly,0,Spring
New York,2023-06-01,32.28333333333333,46.92916666666667,66.5,90.22916666666669,560.2083333333334,14.870833333333332,124,20.65217391304348,28.0,65.21739130434783,6.043478260869565,1019.3408695652174,369289603.0,eia-monthly,0,Summer
New York,2023-06-02,36.93333333333333,53.2625,106.66666666666669,101.60416666666669,589.7916666666666,12.204166666666666,124,22.807692307692307,30.0,60.53846153846154,7.769230769230769,1013.461923076923,369289603.0,eia-monthly,0,Summer
New York,2023-06-03,22.995833333333334,33.2875,47.91666666666666,54.825,395.875,5.583333333333333,124,19.37142857142857,22.0,69.28571428571429,17.914285714285715,1014.4077142857142,369289603.0,eia-monthly,1,Summer
New York,2023-06-04,17.766666666666666,25.495833333333334,52.333333333333336,21.325,174.375,3.2916666666666665,124,15.72,21.0,59.76,14.96,1017.1244,369289603.0,eia-monthly,1,Summer
New York,2023-06-05,20.804166666666667,29.829166666666666,46.66666666666666,34.766666666666666,249.5,2.795833333333333,124,18.76,24.0,51.52,7.12,1012.6136,369289603.0,eia-monthly,0,Summer
New York,2023-06-06,62.12916666666666,88.825,76.125,26.42083333333333,335.9166666666667,3.216666666666667,124,21.75862068965517,27.0,40.75862068965517,6.896551724137931,1004.9937931034484,369289603.0,eia-monthly,0,Summer
New York,2023-06-07,64.28750000000001,91.84166666666664,88.08333333333333,25.804166666666664,448.0416666666667,3.633333333333333,124,19.103448275862068,22.0,45.37931034482759,5.103448275862069,1003.5937931034484,369289603.0,eia-monthly,0,Summer
New York,2023-06-08,41.57083333333333,59.4125,45.41666666666666,39.17916666666667,394.25,4.5625,124,18.32,22.0,50.0,7.4,1005.654,369289603.0,eia-monthly,0,Summer
New York,2023-06-09,20.05,28.64583333333333,39.083333333333336,36.708333333333336,307.9583333333333,4.816666666666666,124,18.541666666666668,22.0,56.0,6.5,1007.0279166666666,369289603.0,eia-monthly,0,Summer
New York,2023-06-10,21.829166666666666,31.28333333333333,43.958333333333336,40.35833333333333,351.1666666666667,3.5125,124,19.83333333333333,26.0,56.708333333333336,5.833333333333333,1008.3258333333332,369289603.0,eia-monthly,1,Summer
New York,2023-06-11,39.95,57.91666666666666,70.625,89.5,585.4583333333334,12.925,124,22.0,27.0,61.75,4.833333333333333,1011.14625,369289603.0,eia-monthly,1,Summer
New York,2023-06-12,19.820833333333333,30.525,87.66666666666667,28.3,287.75,4.9750000000000005,124,21.766666666666666,24.0,74.0,10.866666666666667,1007.73,369289603.0,eia-monthly,0,Summer
New York,2023-06-13,14.466666666666669,20.72083333333333,70.20833333333333,33.50416666666667,282.2916666666667,3.45,124,21.375,26.0,63.09090909090909,11.774193548387096,1004.1316129032258,369289603.0,eia-monthly,0,Summer
New York,2023-06-14,17.416666666666668,25.070833333333336,69.08333333333333,41.54583333333333,317.0416666666667,5.945833333333333,124,20.75862068965517,25.0,64.0,11.241379310344827,1001.7248275862069,369289603.0,eia-monthly,0,Summer
New York,2023-06-15,14.0875,20.133333333333333,69.16666666666667,24.34166666666667,249.91666666666663,2.458333333333333,124,20.75,26.0,59.333333333333336,13.166666666666666,1002.6825,369289603.0,eia-monthly,0,Summer
New York,2023-06-16,27.27083333333333,39.28333333333333,58.16666666666666,62.01666666666667,393.625,8.020833333333334,124,20.615384615384617,27.0,65.34615384615384,8.576923076923077,1006.3903846153846,369289603.0,eia-monthly,0,Summer
New York,2023-06-17,32.9,47.05,64.875,37.1625,325.8333333333333,3.758333333333333,124,20.82051282051282,26.0,61.41025641025641,7.358974358974359,1004.7453846153846,369289603.0,eia-monthly,1,Summer
New York,2023-06-18,23.741666666666664,34.0125,60.583333333333336,30.72083333333333,363.875,3.7541666666666655,124,21.95833333333333,27.0,51.66666666666666,8.166666666666666,1009.8083333333334,369289603.0,eia-monthly,1,Summer
New York,2023-06-19,24.20833333333333,35.145833333333336,70.16666666666667,54.79166666666666,471.125,9.4125,124,22.08333333333333,26.0,61.875,11.333333333333334,1016.3670833333334,369289603.0,eia-monthly,0,Summer
New York,2023-06-20,12.829166666666666,19.354166666666668,76.25,26.3125,241.8333333333333,5.858333333333333,124,20.258064516129032,25.0,71.7741935483871,13.193548387096774,1021.7806451612904,369289603.0,eia-monthly,0,Summer
New York,2023-06-21,6.9,10.229166666666666,57.5,19.60833333333333,171.58333333333334,3.829166666666667,124,18.875,22.0,68.5625,21.125,1024.32,369289603.0,eia-monthly,0,Summer
New York,2023-06-22,10.2,15.170833333333334,48.625,28.9625,198.7083333333333,4.129166666666666,124,18.257142857142856,22.0,72.14285714285714,23.02857142857143,1021.5768571428572,369289603.0,eia-monthly,0,Summer
New York,2023-06-23,12.066666666666668,18.09583333333333,30.5,42.32083333333333,238.8333333333333,6.229166666666667,124,19.56756756756757,21.0,85.75675675675676,10.027027027027026,1017.5964864864864,369289603.0,eia-monthly,0,Summer
New York,2023-06-24,10.229166666666666,14.845833333333331,40.583333333333336,43.92083333333333,255.79166666666663,6.220833333333334,124,22.454545454545453,26.0,83.16666666666667,5.9375,1011.69625,369289603.0,eia-monthly,1,Summer
New York,2023-06-25,21.9875,31.6,72.875,65.55416666666666,406.2916666666667,8.620833333333334,124,24.33333333333333,29.0,77.0,4.862068965517241,1009.8613793103448,369289603.0,eia-monthly,1,Summer
New York,2023-06-26,14.704166666666666,21.704166666666666,74.375,51.333333333333336,315.2083333333333,6.2250000000000005,124,22.88372093023256,26.0,83.69047619047619,9.906976744186046,1007.9979069767444,369289603.0,eia-monthly,0,Summer
New York,2023-06-27,14.879166666666668,21.825,98.75,23.8125,275.9166666666667,5.8375,124,22.67391304347826,27.0,79.825,8.652173913043478,1005.776304347826,369289603.0,eia-monthly,0,Summer
New York,2023-06-28,17.483333333333334,25.09166666666667,81.16666666666667,24.7375,348.625,6.120833333333334,124,23.07407407407408,28.0,73.85185185185185,4.814814814814815,1008.8414814814817,369289603.0,eia-monthly,0,Summer
New York,2023-06-29,32.5875,46.70416666666667,87.41666666666667,22.245833333333334,622.2083333333334,4.675,124,23.5,28.0,61.29166666666666,6.208333333333333,1015.2941666666668,369289603.0,eia-monthly,0,Summer
New York,2023-06-30,45.1,64.80416666666666,104.70833333333331,29.77083333333333,672.0,9.491666666666667,124,24.45833333333333,29.0,65.75,6.041666666666667,1017.5520833333334,369289603.0,eia-monthly,0,Summer
New York,2023-07-01,33.19583333333333,48.225,105.58333333333331,22.6375,613.375,7.016666666666667,124,23.791666666666668,27.0,62.208333333333336,10.291666666666666,1017.53875,451219837.74,eia-monthly,1,Summer
New York,2023-07-02,17.208333333333332,25.054166666666664,87.125,20.933333333333334,359.6666666666667,5.329166666666667,124,24.0,31.0,79.81395348837209,7.377777777777778,1012.0795555555555,451219837.74,eia-monthly,1,Summer
New York,2023-07-03,22.866666666666664,32.87083333333333,101.375,23.2,320.9583333333333,7.833333333333333,124,26.178571428571427,31.0,75.0,7.107142857142857,1009.8703571428572,451219837.74,eia-monthly,0,Summer
New York,2023-07-04,25.991666666666664,37.23333333333333,92.79166666666669,35.11666666666667,342.0833333333333,8.370833333333334,124,24.894736842105264,28.0,80.32432432432432,6.35,1012.029,451219837.74,eia-monthly,0,Summer
New York,2023-07-05,34.800000000000004,49.895833333333336,123.16666666666669,39.7,451.9583333333333,6.9125000000000005,124,25.727272727272727,33.0,77.93548387096774,5.545454545454546,1014.6909090909091,451219837.74,eia-monthly,0,Summer
New York,2023-07-06,25.4125,36.68333333333333,115.91666666666669,27.5625,366.625,8.808333333333334,124,27.33333333333333,31.0,68.20833333333333,8.166666666666666,1014.0958333333332,451219837.74,eia-monthly,0,Summer
New York,2023-07-07,13.895833333333334,20.466666666666665,89.20833333333333,23.5,265.7083333333333,5.516666666666667,124,25.146341463414632,30.0,82.85365853658537,6.341463414634147,1011.819756097561,451219837.74,eia-monthly,0,Summer
New York,2023-07-08,18.4125,26.745833333333334,76.66666666666667,36.958333333333336,286.5416666666667,10.225,124,25.695652173913043,31.0,79.64864864864865,6.108695652173913,1011.0169565217392,451219837.74,eia-monthly,1,Summer
New York,2023-07-09,13.670833333333334,20.004166666666663,42.125,32.49583333333333,231.2083333333333,7.620833333333334,124,25.0,27.0,84.02222222222223,5.8125,1010.1535416666668,451219837.74,eia-monthly,1,Summer
New York,2023-07-10,11.1625,16.07916666666667,75.16666666666667,14.854166666666666,204.75,3.7708333333333335,124,24.88372093023256,31.0,78.77142857142857,8.069767441860465,1007.5818604651164,451219837.74,eia-monthly,0,Summer
New York,2023-07-11,21.2625,30.370833333333334,84.83333333333333,21.133333333333333,281.3333333333333,4.783333333333333,124,26.58333333333333,31.0,51.458333333333336,8.0,1011.6545833333332,451219837.74,eia-monthly,0,Summer
New York,2023-07-12,28.95,41.54166666666666,92.79166666666669,36.78333333333333,392.2916666666667,7.770833333333333,124,27.916666666666668,33.0,54.25,8.583333333333334,1013.1370833333334,451219837.74,eia-monthly,0,Summer
New York,2023-07-13,27.5125,39.74166666666667,101.83333333333331,30.1125,370.3333333333333,7.945833333333333,124,28.23076923076923,31.0,63.15384615384615,10.307692307692308,1011.5096153846154,451219837.74,eia-monthly,0,Summer
New York,2023-07-14,17.587500000000002,25.366666666666664,94.66666666666669,25.5,272.0416666666667,6.308333333333334,124,25.863636363636363,29.0,73.75,13.931818181818182,1011.5063636363636,451219837.74,eia-monthly,0,Summer
New York,2023-07-15,18.416666666666668,26.641666666666666,104.20833333333331,23.8625,273.6666666666667,6.841666666666666,124,25.6046511627907,32.0,80.48837209302326,7.860465116279069,1013.6844186046512,451219837.74,eia-monthly,1,Summer
New York,2023-07-16,12.2,17.375,56.75,28.008333333333336,252.375,6.133333333333333,124,24.65217391304348,26.0,96.3076923076923,8.26,1010.4282,451219837.74,eia-monthly,1,Summer
New York,2023-07-17,34.43333333333333,49.425,117.875,25.1125,375.75,7.633333333333333,124,27.55,32.0,69.5,7.2,1011.9911428571428,451219837.74,eia-monthly,0,Summer
New York,2023-07-18,34.733333333333334,49.99166666666667,114.29166666666669,23.441666666666663,380.0416666666667,9.025,124,25.783783783783782,29.0,75.70270270270271,8.72972972972973,1014.1935135135136,451219837.74,eia-monthly,0,Summer
New York,2023-07-19,36.90833333333333,52.92916666666667,82.54166666666667,28.225,470.25,8.845833333333333,124,24.615384615384617,28.0,73.96153846153847,6.769230769230769,1015.9496153846152,451219837.74,eia-monthly,0,Summer
New York,2023-07-20,30.59583333333333,44.19166666666666,101.16666666666669,37.78333333333333,475.5833333333333,8.799999999999999,124,25.83333333333333,30.0,67.75,7.583333333333333,1015.4779166666668,451219837.74,eia-monthly,0,Summer
New York,2023-07-21,19.479166666666668,28.85,105.58333333333331,24.21666666666667,370.8333333333333,7.575,124,25.363636363636363,31.0,73.87878787878788,8.696969696969697,1009.109393939394,451219837.74,eia-monthly,0,Summer
New York,2023-07-22,17.520833333333332,24.979166666666668,62.66666666666666,27.17083333333333,368.6666666666667,3.5666666666666664,124,25.70833333333333,30.0,54.41666666666666,6.5,1008.6070833333332,451219837.74,eia-monthly,1,Summer
New York,2023-07-23,21.475,30.9625,78.04166666666667,36.0,417.6666666666667,5.6125,124,26.666666666666668,33.0,52.75,4.916666666666667,1013.3625,451219837.74,eia-monthly,1,Summer
